key,value,date
N2462,4515.0,1972-03-01
N2462,4417.0,1972-04-01
N2462,4486.0,1972-05-01
N2462,4468.0,1972-06-01
N2462,4565.0,1972-07-01
N2462,4726.0,1972-08-01
N2462,4612.0,1972-09-01
N2462,4738.0,1972-10-01
N2462,5148.0,1972-11-01
N2462,5002.0,1972-12-01
N2462,5244.0,1973-01-01
N2462,5483.0,1973-02-01
N2462,5414.0,1973-03-01
N2462,5360.0,1973-04-01
N2462,5703.0,1973-05-01
N2462,5775.0,1973-06-01
N2462,5829.0,1973-07-01
N2462,6010.0,1973-08-01
N2462,5644.0,1973-09-01
N2462,5996.0,1973-10-01
N2462,6684.0,1973-11-01
N2462,6291.0,1973-12-01
N2462,6498.0,1974-01-01
N2462,7318.0,1974-02-01
N2462,7742.0,1974-03-01
N2462,8025.0,1974-04-01
N2462,8264.0,1974-05-01
N2462,8577.0,1974-06-01
N2462,8922.0,1974-07-01
N2462,9267.0,1974-08-01
N2462,8696.0,1974-09-01
N2462,8772.0,1974-10-01
N2462,8973.0,1974-11-01
N2462,9257.0,1974-12-01
N2463,3650.0,1959-01-01
N2463,3700.0,1959-02-01
N2463,3750.0,1959-03-01
N2463,3850.0,1959-04-01
N2463,3950.0,1959-05-01
N2463,3900.0,1959-06-01
N2463,3700.0,1959-07-01
N2463,3700.0,1959-08-01
N2463,4000.0,1959-09-01
N2463,4350.0,1959-10-01
N2463,4350.0,1959-11-01
N2463,4200.0,1959-12-01
N2463,4050.0,1960-01-01
N2463,4100.0,1960-02-01
N2463,4150.0,1960-03-01
N2463,4350.0,1960-04-01
N2463,4350.0,1960-05-01
N2463,4350.0,1960-06-01
N2463,4000.0,1960-07-01
N2463,4050.0,1960-08-01
N2463,4350.0,1960-09-01
N2463,4750.0,1960-10-01
N2463,4750.0,1960-11-01
N2463,4700.0,1960-12-01
N2463,4300.0,1961-01-01
N2463,4400.0,1961-02-01
N2463,4450.0,1961-03-01
N2463,4600.0,1961-04-01
N2463,4500.0,1961-05-01
N2463,4500.0,1961-06-01
N2463,4200.0,1961-07-01
N2463,4150.0,1961-08-01
N2463,4500.0,1961-09-01
N2463,4850.0,1961-10-01
N2463,4900.0,1961-11-01
N2463,4850.0,1961-12-01
N2463,4500.0,1962-01-01
N2463,4650.0,1962-02-01
N2463,4600.0,1962-03-01
N2463,4700.0,1962-04-01
N2463,4750.0,1962-05-01
N2463,4800.0,1962-06-01
N2463,4400.0,1962-07-01
N2463,4450.0,1962-08-01
N2463,4750.0,1962-09-01
N2463,5100.0,1962-10-01
N2463,5200.0,1962-11-01
N2463,4850.0,1962-12-01
N2463,4600.0,1963-01-01
N2463,4650.0,1963-02-01
N2463,4850.0,1963-03-01
N2463,5000.0,1963-04-01
N2463,5050.0,1963-05-01
N2463,5150.0,1963-06-01
N2463,4650.0,1963-07-01
N2463,4700.0,1963-08-01
N2463,5100.0,1963-09-01
N2463,5450.0,1963-10-01
N2463,5550.0,1963-11-01
N2463,5300.0,1963-12-01
N2463,5200.0,1964-01-01
N2463,5400.0,1964-02-01
N2463,5500.0,1964-03-01
N2463,5500.0,1964-04-01
N2463,5650.0,1964-05-01
N2463,5500.0,1964-06-01
N2463,4850.0,1964-07-01
N2463,5050.0,1964-08-01
N2463,5550.0,1964-09-01
N2463,6050.0,1964-10-01
N2463,6050.0,1964-11-01
N2463,5850.0,1964-12-01
N2463,5600.0,1965-01-01
N2463,5700.0,1965-02-01
N2463,5700.0,1965-03-01
N2463,5750.0,1965-04-01
N2463,5950.0,1965-05-01
N2463,5850.0,1965-06-01
N2463,5150.0,1965-07-01
N2463,5250.0,1965-08-01
N2463,5900.0,1965-09-01
N2463,6350.0,1965-10-01
N2463,6400.0,1965-11-01
N2463,6200.0,1965-12-01
N2463,5850.0,1966-01-01
N2463,5950.0,1966-02-01
N2463,6150.0,1966-03-01
N2463,6250.0,1966-04-01
N2463,6250.0,1966-05-01
N2463,6200.0,1966-06-01
N2463,5200.0,1966-07-01
N2463,5750.0,1966-08-01
N2463,6200.0,1966-09-01
N2463,6650.0,1966-10-01
N2463,6700.0,1966-11-01
N2463,6550.0,1966-12-01
N2463,6100.0,1967-01-01
N2463,6250.0,1967-02-01
N2463,6300.0,1967-03-01
N2463,6500.0,1967-04-01
N2463,6250.0,1967-05-01
N2463,6500.0,1967-06-01
N2463,5400.0,1967-07-01
N2463,6100.0,1967-08-01
N2463,6550.0,1967-09-01
N2463,6950.0,1967-10-01
N2463,7150.0,1967-11-01
N2463,7150.0,1967-12-01
N2463,6700.0,1968-01-01
N2463,6950.0,1968-02-01
N2463,7050.0,1968-03-01
N2463,7050.0,1968-04-01
N2463,7100.0,1968-05-01
N2463,7250.0,1968-06-01
N2463,5900.0,1968-07-01
N2463,6800.0,1968-08-01
N2463,7200.0,1968-09-01
N2463,7750.0,1968-10-01
N2463,8100.0,1968-11-01
N2463,8200.0,1968-12-01
N2463,7550.0,1969-01-01
N2463,7850.0,1969-02-01
N2463,8000.0,1969-03-01
N2463,7950.0,1969-04-01
N2463,7950.0,1969-05-01
N2463,7950.0,1969-06-01
N2463,6900.0,1969-07-01
N2463,7400.0,1969-08-01
N2463,8000.0,1969-09-01
N2463,8600.0,1969-10-01
N2463,9150.0,1969-11-01
N2463,9150.0,1969-12-01
N2464,3900.0,1961-01-01
N2464,3800.0,1961-02-01
N2464,3850.0,1961-03-01
N2464,3850.0,1961-04-01
N2464,4050.0,1961-05-01
N2464,3850.0,1961-06-01
N2464,3650.0,1961-07-01
N2464,3700.0,1961-08-01
N2464,4100.0,1961-09-01
N2464,4200.0,1961-10-01
N2464,4550.0,1961-11-01
N2464,4850.0,1961-12-01
N2464,4600.0,1962-01-01
N2464,4350.0,1962-02-01
N2464,4650.0,1962-03-01
N2464,4300.0,1962-04-01
N2464,4450.0,1962-05-01
N2464,4350.0,1962-06-01
N2464,4150.0,1962-07-01
N2464,3950.0,1962-08-01
N2464,4200.0,1962-09-01
N2464,4500.0,1962-10-01
N2464,4850.0,1962-11-01
N2464,5050.0,1962-12-01
N2464,5200.0,1963-01-01
N2464,4900.0,1963-02-01
N2464,5000.0,1963-03-01
N2464,4900.0,1963-04-01
N2464,5100.0,1963-05-01
N2464,4850.0,1963-06-01
N2464,4650.0,1963-07-01
N2464,4500.0,1963-08-01
N2464,4800.0,1963-09-01
N2464,5250.0,1963-10-01
N2464,5300.0,1963-11-01
N2464,5550.0,1963-12-01
N2464,5700.0,1964-01-01
N2464,5650.0,1964-02-01
N2464,5300.0,1964-03-01
N2464,5550.0,1964-04-01
N2464,5500.0,1964-05-01
N2464,5500.0,1964-06-01
N2464,5400.0,1964-07-01
N2464,4800.0,1964-08-01
N2464,5450.0,1964-09-01
N2464,5700.0,1964-10-01
N2464,5950.0,1964-11-01
N2464,6200.0,1964-12-01
N2464,5800.0,1965-01-01
N2464,6050.0,1965-02-01
N2464,6350.0,1965-03-01
N2464,6250.0,1965-04-01
N2464,6500.0,1965-05-01
N2464,6300.0,1965-06-01
N2464,6500.0,1965-07-01
N2464,5500.0,1965-08-01
N2464,6400.0,1965-09-01
N2464,6600.0,1965-10-01
N2464,6750.0,1965-11-01
N2464,6950.0,1965-12-01
N2464,6850.0,1966-01-01
N2464,6900.0,1966-02-01
N2464,7450.0,1966-03-01
N2464,7200.0,1966-04-01
N2464,7450.0,1966-05-01
N2464,7400.0,1966-06-01
N2464,7050.0,1966-07-01
N2464,6250.0,1966-08-01
N2464,7550.0,1966-09-01
N2464,7800.0,1966-10-01
N2464,7700.0,1966-11-01
N2464,8050.0,1966-12-01
N2464,7750.0,1967-01-01
N2464,7350.0,1967-02-01
N2464,7750.0,1967-03-01
N2464,8050.0,1967-04-01
N2464,7950.0,1967-05-01
N2464,8150.0,1967-06-01
N2464,7700.0,1967-07-01
N2464,6500.0,1967-08-01
N2464,7700.0,1967-09-01
N2464,7800.0,1967-10-01
N2464,8000.0,1967-11-01
N2464,8000.0,1967-12-01
N2464,8050.0,1968-01-01
N2464,8200.0,1968-02-01
N2464,8350.0,1968-03-01
N2464,8250.0,1968-04-01
N2464,8600.0,1968-05-01
N2464,8350.0,1968-06-01
N2464,8050.0,1968-07-01
N2464,6750.0,1968-08-01
N2464,8300.0,1968-09-01
N2464,8900.0,1968-10-01
N2464,9000.0,1968-11-01
N2464,9400.0,1968-12-01
N2464,9250.0,1969-01-01
N2464,8800.0,1969-02-01
N2464,9600.0,1969-03-01
N2464,9450.0,1969-04-01
N2464,9800.0,1969-05-01
N2464,9650.0,1969-06-01
N2464,9600.0,1969-07-01
N2464,7750.0,1969-08-01
N2464,9700.0,1969-09-01
N2464,10400.0,1969-10-01
N2464,10000.0,1969-11-01
N2464,10050.0,1969-12-01
N2465,3300.0,1959-01-01
N2465,3500.0,1959-02-01
N2465,3600.0,1959-03-01
N2465,3650.0,1959-04-01
N2465,3800.0,1959-05-01
N2465,3600.0,1959-06-01
N2465,2750.0,1959-07-01
N2465,3550.0,1959-08-01
N2465,3750.0,1959-09-01
N2465,3900.0,1959-10-01
N2465,3950.0,1959-11-01
N2465,3850.0,1959-12-01
N2465,3850.0,1960-01-01
N2465,4000.0,1960-02-01
N2465,4150.0,1960-03-01
N2465,4250.0,1960-04-01
N2465,4250.0,1960-05-01
N2465,4200.0,1960-06-01
N2465,3050.0,1960-07-01
N2465,3850.0,1960-08-01
N2465,4200.0,1960-09-01
N2465,4300.0,1960-10-01
N2465,4400.0,1960-11-01
N2465,4250.0,1960-12-01
N2465,4300.0,1961-01-01
N2465,4550.0,1961-02-01
N2465,4650.0,1961-03-01
N2465,4700.0,1961-04-01
N2465,4750.0,1961-05-01
N2465,4450.0,1961-06-01
N2465,3350.0,1961-07-01
N2465,4400.0,1961-08-01
N2465,4650.0,1961-09-01
N2465,4750.0,1961-10-01
N2465,4950.0,1961-11-01
N2465,4750.0,1961-12-01
N2465,4800.0,1962-01-01
N2465,4950.0,1962-02-01
N2465,4900.0,1962-03-01
N2465,5150.0,1962-04-01
N2465,5100.0,1962-05-01
N2465,4750.0,1962-06-01
N2465,3450.0,1962-07-01
N2465,4600.0,1962-08-01
N2465,5000.0,1962-09-01
N2465,5050.0,1962-10-01
N2465,5200.0,1962-11-01
N2465,5000.0,1962-12-01
N2465,4900.0,1963-01-01
N2465,5050.0,1963-02-01
N2465,4800.0,1963-03-01
N2465,5200.0,1963-04-01
N2465,5250.0,1963-05-01
N2465,5150.0,1963-06-01
N2465,3550.0,1963-07-01
N2465,4800.0,1963-08-01
N2465,5250.0,1963-09-01
N2465,5400.0,1963-10-01
N2465,5400.0,1963-11-01
N2465,5300.0,1963-12-01
N2465,5200.0,1964-01-01
N2465,5300.0,1964-02-01
N2465,5450.0,1964-03-01
N2465,5500.0,1964-04-01
N2465,5550.0,1964-05-01
N2465,5250.0,1964-06-01
N2465,3900.0,1964-07-01
N2465,5200.0,1964-08-01
N2465,5600.0,1964-09-01
N2465,5750.0,1964-10-01
N2465,5800.0,1964-11-01
N2465,5500.0,1964-12-01
N2465,5700.0,1965-01-01
N2465,5850.0,1965-02-01
N2465,5800.0,1965-03-01
N2465,6050.0,1965-04-01
N2465,6000.0,1965-05-01
N2465,5800.0,1965-06-01
N2465,4150.0,1965-07-01
N2465,5550.0,1965-08-01
N2465,6000.0,1965-09-01
N2465,5900.0,1965-10-01
N2465,6050.0,1965-11-01
N2465,5800.0,1965-12-01
N2465,5850.0,1966-01-01
N2465,6050.0,1966-02-01
N2465,6100.0,1966-03-01
N2465,6300.0,1966-04-01
N2465,6300.0,1966-05-01
N2465,5850.0,1966-06-01
N2465,4200.0,1966-07-01
N2465,5650.0,1966-08-01
N2465,6250.0,1966-09-01
N2465,6500.0,1966-10-01
N2465,6550.0,1966-11-01
N2465,6250.0,1966-12-01
N2465,6400.0,1967-01-01
N2465,6500.0,1967-02-01
N2465,6500.0,1967-03-01
N2465,6650.0,1967-04-01
N2465,6450.0,1967-05-01
N2465,5800.0,1967-06-01
N2465,4350.0,1967-07-01
N2465,5900.0,1967-08-01
N2465,6300.0,1967-09-01
N2465,6600.0,1967-10-01
N2465,6650.0,1967-11-01
N2465,6450.0,1967-12-01
N2465,6600.0,1968-01-01
N2465,6650.0,1968-02-01
N2465,6700.0,1968-03-01
N2465,7100.0,1968-04-01
N2465,6900.0,1968-05-01
N2465,6250.0,1968-06-01
N2465,4500.0,1968-07-01
N2465,6100.0,1968-08-01
N2465,6700.0,1968-09-01
N2465,6900.0,1968-10-01
N2465,7150.0,1968-11-01
N2465,7150.0,1968-12-01
N2465,7300.0,1969-01-01
N2465,7400.0,1969-02-01
N2465,7550.0,1969-03-01
N2465,7800.0,1969-04-01
N2465,7850.0,1969-05-01
N2465,7050.0,1969-06-01
N2465,5250.0,1969-07-01
N2465,7050.0,1969-08-01
N2465,7550.0,1969-09-01
N2465,7800.0,1969-10-01
N2465,8050.0,1969-11-01
N2465,8100.0,1969-12-01
N2466,3500.0,1959-01-01
N2466,3600.0,1959-02-01
N2466,3750.0,1959-03-01
N2466,3800.0,1959-04-01
N2466,4100.0,1959-05-01
N2466,3900.0,1959-06-01
N2466,3650.0,1959-07-01
N2466,3800.0,1959-08-01
N2466,4050.0,1959-09-01
N2466,4250.0,1959-10-01
N2466,4450.0,1959-11-01
N2466,4200.0,1959-12-01
N2466,4050.0,1960-01-01
N2466,4050.0,1960-02-01
N2466,4200.0,1960-03-01
N2466,4450.0,1960-04-01
N2466,4400.0,1960-05-01
N2466,4450.0,1960-06-01
N2466,4200.0,1960-07-01
N2466,4050.0,1960-08-01
N2466,4500.0,1960-09-01
N2466,4650.0,1960-10-01
N2466,4850.0,1960-11-01
N2466,4700.0,1960-12-01
N2466,4350.0,1961-01-01
N2466,4500.0,1961-02-01
N2466,4700.0,1961-03-01
N2466,4800.0,1961-04-01
N2466,4700.0,1961-05-01
N2466,4600.0,1961-06-01
N2466,4400.0,1961-07-01
N2466,4300.0,1961-08-01
N2466,4750.0,1961-09-01
N2466,4800.0,1961-10-01
N2466,5000.0,1961-11-01
N2466,4900.0,1961-12-01
N2466,4400.0,1962-01-01
N2466,4650.0,1962-02-01
N2466,4650.0,1962-03-01
N2466,4900.0,1962-04-01
N2466,4900.0,1962-05-01
N2466,5000.0,1962-06-01
N2466,4550.0,1962-07-01
N2466,4500.0,1962-08-01
N2466,5100.0,1962-09-01
N2466,5000.0,1962-10-01
N2466,5350.0,1962-11-01
N2466,5150.0,1962-12-01
N2466,4500.0,1963-01-01
N2466,4600.0,1963-02-01
N2466,4900.0,1963-03-01
N2466,5050.0,1963-04-01
N2466,5000.0,1963-05-01
N2466,5350.0,1963-06-01
N2466,4650.0,1963-07-01
N2466,4650.0,1963-08-01
N2466,5200.0,1963-09-01
N2466,5300.0,1963-10-01
N2466,5700.0,1963-11-01
N2466,5250.0,1963-12-01
N2466,4900.0,1964-01-01
N2466,5200.0,1964-02-01
N2466,5250.0,1964-03-01
N2466,5450.0,1964-04-01
N2466,5750.0,1964-05-01
N2466,5450.0,1964-06-01
N2466,5100.0,1964-07-01
N2466,4950.0,1964-08-01
N2466,5550.0,1964-09-01
N2466,5800.0,1964-10-01
N2466,6050.0,1964-11-01
N2466,5650.0,1964-12-01
N2466,5500.0,1965-01-01
N2466,5600.0,1965-02-01
N2466,5550.0,1965-03-01
N2466,5900.0,1965-04-01
N2466,5900.0,1965-05-01
N2466,5850.0,1965-06-01
N2466,5350.0,1965-07-01
N2466,5150.0,1965-08-01
N2466,5850.0,1965-09-01
N2466,6000.0,1965-10-01
N2466,6250.0,1965-11-01
N2466,5800.0,1965-12-01
N2466,5550.0,1966-01-01
N2466,5700.0,1966-02-01
N2466,5850.0,1966-03-01
N2466,6150.0,1966-04-01
N2466,6050.0,1966-05-01
N2466,6050.0,1966-06-01
N2466,5550.0,1966-07-01
N2466,5100.0,1966-08-01
N2466,5900.0,1966-09-01
N2466,6050.0,1966-10-01
N2466,6150.0,1966-11-01
N2466,5700.0,1966-12-01
N2466,5200.0,1967-01-01
N2466,5400.0,1967-02-01
N2466,5550.0,1967-03-01
N2466,5750.0,1967-04-01
N2466,5700.0,1967-05-01
N2466,5650.0,1967-06-01
N2466,5400.0,1967-07-01
N2466,4950.0,1967-08-01
N2466,5900.0,1967-09-01
N2466,6050.0,1967-10-01
N2466,6350.0,1967-11-01
N2466,6350.0,1967-12-01
N2466,5500.0,1968-01-01
N2466,5800.0,1968-02-01
N2466,6100.0,1968-03-01
N2466,6350.0,1968-04-01
N2466,6400.0,1968-05-01
N2466,6850.0,1968-06-01
N2466,5800.0,1968-07-01
N2466,5950.0,1968-08-01
N2466,6700.0,1968-09-01
N2466,6800.0,1968-10-01
N2466,7500.0,1968-11-01
N2466,7050.0,1968-12-01
N2466,6450.0,1969-01-01
N2466,6850.0,1969-02-01
N2466,7050.0,1969-03-01
N2466,7300.0,1969-04-01
N2466,7450.0,1969-05-01
N2466,7500.0,1969-06-01
N2466,6600.0,1969-07-01
N2466,6600.0,1969-08-01
N2466,7350.0,1969-09-01
N2466,7650.0,1969-10-01
N2466,8350.0,1969-11-01
N2466,7700.0,1969-12-01
N2467,2950.0,1959-01-01
N2467,3100.0,1959-02-01
N2467,3100.0,1959-03-01
N2467,3100.0,1959-04-01
N2467,3100.0,1959-05-01
N2467,3100.0,1959-06-01
N2467,3000.0,1959-07-01
N2467,3300.0,1959-08-01
N2467,3350.0,1959-09-01
N2467,3450.0,1959-10-01
N2467,3550.0,1959-11-01
N2467,3600.0,1959-12-01
N2467,3550.0,1960-01-01
N2467,3700.0,1960-02-01
N2467,3750.0,1960-03-01
N2467,3800.0,1960-04-01
N2467,3800.0,1960-05-01
N2467,3950.0,1960-06-01
N2467,3900.0,1960-07-01
N2467,3950.0,1960-08-01
N2467,4000.0,1960-09-01
N2467,3950.0,1960-10-01
N2467,4000.0,1960-11-01
N2467,4000.0,1960-12-01
N2467,4000.0,1961-01-01
N2467,4150.0,1961-02-01
N2467,4150.0,1961-03-01
N2467,4200.0,1961-04-01
N2467,4250.0,1961-05-01
N2467,4300.0,1961-06-01
N2467,4400.0,1961-07-01
N2467,4350.0,1961-08-01
N2467,4450.0,1961-09-01
N2467,4450.0,1961-10-01
N2467,4450.0,1961-11-01
N2467,4600.0,1961-12-01
N2467,4600.0,1962-01-01
N2467,4700.0,1962-02-01
N2467,4550.0,1962-03-01
N2467,4600.0,1962-04-01
N2467,4650.0,1962-05-01
N2467,4350.0,1962-06-01
N2467,4650.0,1962-07-01
N2467,4700.0,1962-08-01
N2467,4500.0,1962-09-01
N2467,4600.0,1962-10-01
N2467,4850.0,1962-11-01
N2467,4900.0,1962-12-01
N2467,4900.0,1963-01-01
N2467,4700.0,1963-02-01
N2467,4850.0,1963-03-01
N2467,4950.0,1963-04-01
N2467,5000.0,1963-05-01
N2467,5150.0,1963-06-01
N2467,5000.0,1963-07-01
N2467,5050.0,1963-08-01
N2467,5200.0,1963-09-01
N2467,5200.0,1963-10-01
N2467,5050.0,1963-11-01
N2467,5000.0,1963-12-01
N2467,5100.0,1964-01-01
N2467,5100.0,1964-02-01
N2467,4900.0,1964-03-01
N2467,4700.0,1964-04-01
N2467,4650.0,1964-05-01
N2467,4550.0,1964-06-01
N2467,4600.0,1964-07-01
N2467,4200.0,1964-08-01
N2467,4650.0,1964-09-01
N2467,4650.0,1964-10-01
N2467,4600.0,1964-11-01
N2467,4700.0,1964-12-01
N2467,4650.0,1965-01-01
N2467,4850.0,1965-02-01
N2467,4700.0,1965-03-01
N2467,4950.0,1965-04-01
N2467,5000.0,1965-05-01
N2467,5100.0,1965-06-01
N2467,5050.0,1965-07-01
N2467,5100.0,1965-08-01
N2467,5200.0,1965-09-01
N2467,5200.0,1965-10-01
N2467,5250.0,1965-11-01
N2467,5200.0,1965-12-01
N2467,5150.0,1966-01-01
N2467,5100.0,1966-02-01
N2467,5200.0,1966-03-01
N2467,5200.0,1966-04-01
N2467,5450.0,1966-05-01
N2467,5400.0,1966-06-01
N2467,5450.0,1966-07-01
N2467,5600.0,1966-08-01
N2467,5700.0,1966-09-01
N2467,5600.0,1966-10-01
N2467,5650.0,1966-11-01
N2467,5750.0,1966-12-01
N2467,5850.0,1967-01-01
N2467,5900.0,1967-02-01
N2467,5950.0,1967-03-01
N2467,6000.0,1967-04-01
N2467,6100.0,1967-05-01
N2467,6200.0,1967-06-01
N2467,6100.0,1967-07-01
N2467,6050.0,1967-08-01
N2467,6150.0,1967-09-01
N2467,6300.0,1967-10-01
N2467,6300.0,1967-11-01
N2467,6150.0,1967-12-01
N2467,6250.0,1968-01-01
N2467,6350.0,1968-02-01
N2467,6450.0,1968-03-01
N2467,6400.0,1968-04-01
N2467,6450.0,1968-05-01
N2467,6550.0,1968-06-01
N2467,6500.0,1968-07-01
N2467,6400.0,1968-08-01
N2467,6750.0,1968-09-01
N2467,6850.0,1968-10-01
N2467,6550.0,1968-11-01
N2467,6850.0,1968-12-01
N2467,6800.0,1969-01-01
N2467,6650.0,1969-02-01
N2467,6900.0,1969-03-01
N2467,7100.0,1969-04-01
N2467,7000.0,1969-05-01
N2467,7300.0,1969-06-01
N2467,7050.0,1969-07-01
N2467,6850.0,1969-08-01
N2467,6400.0,1969-09-01
N2468,3950.0,1959-01-01
N2468,3300.0,1959-02-01
N2468,3800.0,1959-03-01
N2468,3800.0,1959-04-01
N2468,4100.0,1959-05-01
N2468,3800.0,1959-06-01
N2468,4200.0,1959-07-01
N2468,3750.0,1959-08-01
N2468,3650.0,1959-09-01
N2468,4050.0,1959-10-01
N2468,3850.0,1959-11-01
N2468,4300.0,1959-12-01
N2468,3950.0,1960-01-01
N2468,3500.0,1960-02-01
N2468,3800.0,1960-03-01
N2468,4250.0,1960-04-01
N2468,4150.0,1960-05-01
N2468,4100.0,1960-06-01
N2468,4550.0,1960-07-01
N2468,4050.0,1960-08-01
N2468,4000.0,1960-09-01
N2468,4250.0,1960-10-01
N2468,4250.0,1960-11-01
N2468,4650.0,1960-12-01
N2468,4200.0,1961-01-01
N2468,3750.0,1961-02-01
N2468,4350.0,1961-03-01
N2468,4300.0,1961-04-01
N2468,4350.0,1961-05-01
N2468,4200.0,1961-06-01
N2468,4800.0,1961-07-01
N2468,4200.0,1961-08-01
N2468,4250.0,1961-09-01
N2468,4400.0,1961-10-01
N2468,4600.0,1961-11-01
N2468,4950.0,1961-12-01
N2468,4500.0,1962-01-01
N2468,3900.0,1962-02-01
N2468,4500.0,1962-03-01
N2468,4450.0,1962-04-01
N2468,4650.0,1962-05-01
N2468,4650.0,1962-06-01
N2468,4950.0,1962-07-01
N2468,4550.0,1962-08-01
N2468,4550.0,1962-09-01
N2468,4750.0,1962-10-01
N2468,4950.0,1962-11-01
N2468,5300.0,1962-12-01
N2468,4800.0,1963-01-01
N2468,4200.0,1963-02-01
N2468,4800.0,1963-03-01
N2468,4800.0,1963-04-01
N2468,5100.0,1963-05-01
N2468,4800.0,1963-06-01
N2468,5350.0,1963-07-01
N2468,5050.0,1963-08-01
N2468,4750.0,1963-09-01
N2468,5200.0,1963-10-01
N2468,5450.0,1963-11-01
N2468,5700.0,1963-12-01
N2468,5100.0,1964-01-01
N2468,4750.0,1964-02-01
N2468,5100.0,1964-03-01
N2468,4950.0,1964-04-01
N2468,5450.0,1964-05-01
N2468,5050.0,1964-06-01
N2468,5750.0,1964-07-01
N2468,5050.0,1964-08-01
N2468,5200.0,1964-09-01
N2468,5750.0,1964-10-01
N2468,5450.0,1964-11-01
N2468,6100.0,1964-12-01
N2468,5500.0,1965-01-01
N2468,4850.0,1965-02-01
N2468,5350.0,1965-03-01
N2468,5550.0,1965-04-01
N2468,5600.0,1965-05-01
N2468,5350.0,1965-06-01
N2468,6150.0,1965-07-01
N2468,5250.0,1965-08-01
N2468,5550.0,1965-09-01
N2468,5950.0,1965-10-01
N2468,6000.0,1965-11-01
N2468,6950.0,1965-12-01
N2468,5700.0,1966-01-01
N2468,4950.0,1966-02-01
N2468,5600.0,1966-03-01
N2468,5900.0,1966-04-01
N2468,5800.0,1966-05-01
N2468,5750.0,1966-06-01
N2468,6250.0,1966-07-01
N2468,5600.0,1966-08-01
N2468,5800.0,1966-09-01
N2468,6050.0,1966-10-01
N2468,6300.0,1966-11-01
N2468,6800.0,1966-12-01
N2468,6100.0,1967-01-01
N2468,5300.0,1967-02-01
N2468,6100.0,1967-03-01
N2468,5900.0,1967-04-01
N2468,6100.0,1967-05-01
N2468,6150.0,1967-06-01
N2468,6250.0,1967-07-01
N2468,5850.0,1967-08-01
N2468,6250.0,1967-09-01
N2468,6150.0,1967-10-01
N2468,6750.0,1967-11-01
N2468,7200.0,1967-12-01
N2468,6300.0,1968-01-01
N2468,5800.0,1968-02-01
N2468,6350.0,1968-03-01
N2468,6300.0,1968-04-01
N2468,6650.0,1968-05-01
N2468,6250.0,1968-06-01
N2468,6800.0,1968-07-01
N2468,6300.0,1968-08-01
N2468,6200.0,1968-09-01
N2468,6700.0,1968-10-01
N2468,7200.0,1968-11-01
N2468,7700.0,1968-12-01
N2468,6350.0,1969-01-01
N2468,5950.0,1969-02-01
N2468,6650.0,1969-03-01
N2468,6600.0,1969-04-01
N2468,7050.0,1969-05-01
N2468,6550.0,1969-06-01
N2468,6950.0,1969-07-01
N2468,6700.0,1969-08-01
N2468,6650.0,1969-09-01
N2468,7000.0,1969-10-01
N2468,7250.0,1969-11-01
N2468,8050.0,1969-12-01
N2469,3800.0,1959-01-01
N2469,4150.0,1959-02-01
N2469,4200.0,1959-03-01
N2469,3650.0,1959-04-01
N2469,3750.0,1959-05-01
N2469,4250.0,1959-06-01
N2469,2700.0,1959-07-01
N2469,3950.0,1959-08-01
N2469,4400.0,1959-09-01
N2469,4500.0,1959-10-01
N2469,4500.0,1959-11-01
N2469,4050.0,1959-12-01
N2469,4250.0,1960-01-01
N2469,4450.0,1960-02-01
N2469,4500.0,1960-03-01
N2469,3950.0,1960-04-01
N2469,4300.0,1960-05-01
N2469,4500.0,1960-06-01
N2469,2800.0,1960-07-01
N2469,4300.0,1960-08-01
N2469,4750.0,1960-09-01
N2469,4900.0,1960-10-01
N2469,5000.0,1960-11-01
N2469,4500.0,1960-12-01
N2469,4500.0,1961-01-01
N2469,4800.0,1961-02-01
N2469,4450.0,1961-03-01
N2469,4550.0,1961-04-01
N2469,4150.0,1961-05-01
N2469,4750.0,1961-06-01
N2469,2950.0,1961-07-01
N2469,4650.0,1961-08-01
N2469,4950.0,1961-09-01
N2469,5050.0,1961-10-01
N2469,5300.0,1961-11-01
N2469,4650.0,1961-12-01
N2469,4600.0,1962-01-01
N2469,4950.0,1962-02-01
N2469,4950.0,1962-03-01
N2469,4400.0,1962-04-01
N2469,4550.0,1962-05-01
N2469,4900.0,1962-06-01
N2469,3100.0,1962-07-01
N2469,4800.0,1962-08-01
N2469,5200.0,1962-09-01
N2469,5350.0,1962-10-01
N2469,5450.0,1962-11-01
N2469,4700.0,1962-12-01
N2469,4800.0,1963-01-01
N2469,5200.0,1963-02-01
N2469,5200.0,1963-03-01
N2469,4550.0,1963-04-01
N2469,4800.0,1963-05-01
N2469,5200.0,1963-06-01
N2469,3350.0,1963-07-01
N2469,5050.0,1963-08-01
N2469,5550.0,1963-09-01
N2469,5650.0,1963-10-01
N2469,5700.0,1963-11-01
N2469,5100.0,1963-12-01
N2469,5200.0,1964-01-01
N2469,5500.0,1964-02-01
N2469,5200.0,1964-03-01
N2469,5700.0,1964-04-01
N2469,5200.0,1964-05-01
N2469,5800.0,1964-06-01
N2469,3700.0,1964-07-01
N2469,5450.0,1964-08-01
N2469,5950.0,1964-09-01
N2469,6000.0,1964-10-01
N2469,6200.0,1964-11-01
N2469,5500.0,1964-12-01
N2469,5550.0,1965-01-01
N2469,6100.0,1965-02-01
N2469,6150.0,1965-03-01
