key,week_num,value,date
W2,207,266.589,1973-12-10
W2,208,266.151,1973-12-17
W2,209,266.387,1973-12-24
W2,210,269.362,1973-12-31
W2,211,271.55400000000003,1974-01-07
W2,212,269.075,1974-01-14
W2,213,267.585,1974-01-21
W2,214,261.441,1974-01-28
W2,215,260.512,1974-02-04
W2,216,259.277,1974-02-11
W2,217,261.42900000000003,1974-02-18
W2,218,260.45099999999996,1974-02-25
W2,219,262.534,1974-03-04
W2,220,261.553,1974-03-11
W2,221,263.53700000000003,1974-03-18
W2,222,263.035,1974-03-25
W2,223,263.993,1974-04-01
W2,224,266.983,1974-04-08
W2,225,269.99,1974-04-15
W2,226,270.10900000000004,1974-04-22
W2,227,268.961,1974-04-29
W2,228,268.139,1974-05-06
W2,229,266.665,1974-05-13
W2,230,271.258,1974-05-20
W2,231,267.302,1974-05-27
W2,232,270.605,1974-06-03
W2,233,274.769,1974-06-10
W2,234,273.566,1974-06-17
W2,235,272.786,1974-06-24
W2,236,272.08299999999997,1974-07-01
W2,237,276.589,1974-07-08
W2,238,278.22700000000003,1974-07-15
W2,239,275.499,1974-07-22
W2,240,273.922,1974-07-29
W2,241,275.596,1974-08-05
W2,242,274.901,1974-08-12
W2,243,275.611,1974-08-19
W2,244,273.256,1974-08-26
W2,245,274.23400000000004,1974-09-02
W2,246,276.01,1974-09-09
W2,247,277.07599999999996,1974-09-16
W2,248,275.411,1974-09-23
W2,249,273.027,1974-09-30
W2,250,274.725,1974-10-07
W2,251,276.472,1974-10-14
W2,252,276.324,1974-10-21
W2,253,275.095,1974-10-28
W2,254,275.283,1974-11-04
W2,255,279.135,1974-11-11
W2,256,280.41700000000003,1974-11-18
W2,257,278.808,1974-11-25
W2,258,279.876,1974-12-02
W2,259,283.323,1974-12-09
W2,260,283.507,1974-12-16
W2,261,283.105,1974-12-23
W2,262,285.746,1974-12-30
W2,263,287.52099999999996,1975-01-06
W2,264,287.702,1975-01-13
W2,265,284.517,1975-01-20
W2,266,277.493,1975-01-27
W2,267,274.774,1975-02-03
W2,268,273.461,1975-02-10
W2,269,275.927,1975-02-17
W2,270,274.41200000000003,1975-02-24
W2,271,275.808,1975-03-03
W2,272,278.807,1975-03-10
W2,273,279.373,1975-03-17
W2,274,278.79400000000004,1975-03-24
W2,275,279.187,1975-03-31
W2,276,279.978,1975-04-07
W2,277,282.78,1975-04-14
W2,278,282.868,1975-04-21
W2,279,281.699,1975-04-28
W2,280,281.434,1975-05-05
W2,281,282.61,1975-05-12
W2,282,280.001,1975-05-19
W2,283,279.466,1975-05-26
W2,284,280.403,1975-06-02
W2,285,285.085,1975-06-09
W2,286,284.0420000000001,1975-06-16
W2,287,282.559,1975-06-23
W2,288,282.32599999999996,1975-06-30
W2,289,285.762,1975-07-07
W2,290,289.4290000000001,1975-07-14
W2,291,285.046,1975-07-21
W2,292,284.514,1975-07-28
W2,293,283.788,1975-08-04
W2,294,284.256,1975-08-11
W2,295,284.482,1975-08-18
W2,296,283.32099999999997,1975-08-25
W2,297,283.132,1975-09-01
W2,298,284.348,1975-09-08
W2,299,285.798,1975-09-15
W2,300,285.724,1975-09-22
W2,301,281.096,1975-09-29
W2,302,283.373,1975-10-06
W2,303,285.149,1975-10-13
W2,304,285.263,1975-10-20
W2,305,283.091,1975-10-27
W2,306,284.1040000000001,1975-11-03
W2,307,287.329,1975-11-10
W2,308,286.932,1975-11-17
W2,309,287.041,1975-11-24
W2,310,289.467,1975-12-01
W2,311,291.008,1975-12-08
W2,312,293.026,1975-12-15
W2,313,293.442,1975-12-22
W2,314,296.3540000000001,1975-12-29
W2,315,298.916,1976-01-05
W2,316,298.269,1976-01-12
W2,317,294.43,1976-01-19
W2,318,291.307,1976-01-26
W2,319,284.589,1976-02-02
W2,320,286.28,1976-02-09
W2,321,286.491,1976-02-16
W2,322,288.659,1976-02-23
W2,323,288.553,1976-03-01
W2,324,291.999,1976-03-08
W2,325,292.849,1976-03-15
W2,326,292.7,1976-03-22
W2,327,291.591,1976-03-29
W2,328,294.715,1976-04-05
W2,329,297.863,1976-04-12
W2,330,299.732,1976-04-19
W2,331,297.626,1976-04-26
W2,332,296.77099999999996,1976-05-03
W2,333,297.235,1976-05-10
W2,334,298.033,1976-05-17
W2,335,295.226,1976-05-24
W2,336,297.562,1976-05-31
W2,337,300.249,1976-06-07
W2,338,303.907,1976-06-14
W2,339,300.7390000000001,1976-06-21
W2,340,301.363,1976-06-28
W2,341,303.418,1976-07-05
W2,342,306.149,1976-07-12
W2,343,303.753,1976-07-19
W2,344,303.207,1976-07-26
W2,345,301.591,1976-08-02
W2,346,304.9290000000001,1976-08-09
W2,347,304.543,1976-08-16
W2,348,305.966,1976-08-23
W2,349,304.784,1976-08-30
W2,350,307.955,1976-09-06
W2,351,310.941,1976-09-13
W2,352,308.652,1976-09-20
W2,353,306.5540000000001,1976-09-27
W2,354,306.64,1976-10-04
W2,355,311.236,1976-10-11
W2,356,308.687,1976-10-18
W2,357,308.603,1976-10-25
W2,358,307.534,1976-11-01
W2,359,311.82,1976-11-08
W2,360,313.14799999999997,1976-11-15
W2,361,313.806,1976-11-22
W2,362,314.786,1976-11-29
W2,363,317.133,1976-12-06
W2,364,315.92,1976-12-13
W2,365,312.51099999999997,1976-12-20
W2,366,315.91,1976-12-27
W2,367,321.752,1977-01-03
W2,368,308.664,1977-01-10
W2,369,310.422,1977-01-17
W2,370,307.469,1977-01-24
W2,371,304.062,1977-01-31
W2,372,305.181,1977-02-07
W2,373,305.499,1977-02-14
W2,374,308.858,1977-02-21
W2,375,306.073,1977-02-28
W2,376,310.207,1977-03-07
W2,377,311.488,1977-03-14
W2,378,312.348,1977-03-21
W2,379,309.561,1977-03-28
W2,380,313.001,1977-04-04
W2,381,316.15,1977-04-11
W2,382,315.019,1977-04-18
W2,383,312.482,1977-04-25
W2,384,313.628,1977-05-02
W2,385,313.237,1977-05-09
W2,386,315.426,1977-05-16
W2,387,312.753,1977-05-23
W2,388,314.923,1977-05-30
W2,389,318.024,1977-06-06
W2,390,317.998,1977-06-13
W2,391,316.58299999999997,1977-06-20
W2,392,318.01599999999996,1977-06-27
W2,393,318.647,1977-07-04
W2,394,322.7390000000001,1977-07-11
W2,395,320.1740000000001,1977-07-18
W2,396,319.4290000000001,1977-07-25
W2,397,317.892,1977-08-01
W2,398,320.379,1977-08-08
W2,399,320.077,1977-08-15
W2,400,319.77099999999996,1977-08-22
W2,401,319.257,1977-08-29
W2,402,322.18,1977-09-05
W2,403,323.188,1977-09-12
W2,404,323.724,1977-09-19
W2,405,318.461,1977-09-26
W2,406,319.63,1977-10-03
W2,407,321.37,1977-10-10
W2,408,323.8,1977-10-17
W2,409,321.362,1977-10-24
W2,410,323.475,1977-10-31
W2,411,325.09,1977-11-07
W2,412,329.091,1977-11-14
W2,413,326.709,1977-11-21
W2,414,327.962,1977-11-28
W2,415,331.945,1977-12-05
W2,416,335.139,1977-12-12
W2,417,332.912,1977-12-19
W2,418,337.31699999999995,1977-12-26
W2,419,339.311,1978-01-02
W2,420,338.436,1978-01-09
W2,421,333.869,1978-01-16
W2,422,332.731,1978-01-23
W2,423,327.112,1978-01-30
W2,424,327.51099999999997,1978-02-06
W2,425,329.4290000000001,1978-02-13
W2,426,333.811,1978-02-20
W2,427,331.89599999999996,1978-02-27
W2,428,332.793,1978-03-06
W2,429,336.13,1978-03-13
W2,430,337.284,1978-03-20
W2,431,334.07599999999996,1978-03-27
W2,432,336.42800000000005,1978-04-03
W2,433,332.074,1978-04-10
W2,434,333.837,1978-04-17
W2,435,332.965,1978-04-24
W2,436,332.616,1978-05-01
W2,437,333.23800000000006,1978-05-08
W2,438,335.276,1978-05-15
W2,439,332.725,1978-05-22
W2,440,335.244,1978-05-29
W2,441,335.61800000000005,1978-06-05
W2,442,337.6790000000001,1978-06-12
W2,443,336.16,1978-06-19
W2,444,337.43,1978-06-26
W2,445,336.08,1978-07-03
W2,446,340.221,1978-07-10
W2,447,340.57,1978-07-17
W2,448,341.66,1978-07-24
W2,449,339.394,1978-07-31
W2,450,342.246,1978-08-07
W2,451,341.95099999999996,1978-08-14
W2,452,344.8,1978-08-21
W2,453,340.652,1978-08-28
W2,454,344.45099999999996,1978-09-04
W2,455,347.156,1978-09-11
W2,456,350.471,1978-09-18
W2,457,344.351,1978-09-25
W2,458,346.912,1978-10-02
W2,459,347.226,1978-10-09
W2,460,351.69199999999995,1978-10-16
W2,461,349.869,1978-10-23
W2,462,348.689,1978-10-30
W2,463,351.57300000000015,1978-11-06
W2,464,355.19800000000015,1978-11-13
W2,465,356.213,1978-11-20
W2,466,357.506,1978-11-27
W2,467,358.101,1978-12-04
W2,468,358.10900000000015,1978-12-11
W2,469,360.346,1978-12-18
W2,470,361.986,1978-12-25
W2,471,366.94199999999995,1979-01-01
W2,472,367.301,1979-01-08
W2,473,361.96,1979-01-15
W2,474,361.226,1979-01-22
W2,475,354.749,1979-01-29
W2,476,355.309,1979-02-05
W2,477,357.57199999999995,1979-02-12
W2,478,360.806,1979-02-19
W2,479,359.17900000000014,1979-02-26
W2,480,362.24300000000005,1979-03-05
W2,481,361.215,1979-03-12
W2,482,362.666,1979-03-19
W2,483,362.175,1979-03-26
W2,484,364.711,1979-04-02
W2,485,365.904,1979-04-09
W2,486,370.036,1979-04-16
W2,487,369.329,1979-04-23
W2,488,369.73900000000003,1979-04-30
W2,489,367.861,1979-05-07
W2,490,368.94599999999997,1979-05-14
W2,491,369.37300000000016,1979-05-21
W2,492,373.223,1979-05-28
W2,493,371.903,1979-06-04
W2,494,377.681,1979-06-11
W2,495,375.31699999999995,1979-06-18
W2,496,375.361,1979-06-25
W2,497,375.337,1979-07-02
W2,498,379.525,1979-07-09
W2,499,379.648,1979-07-16
W2,500,381.91,1979-07-23
W2,501,376.25699999999995,1979-07-30
W2,502,378.565,1979-08-06
W2,503,381.208,1979-08-13
W2,504,382.006,1979-08-20
W2,505,379.49699999999996,1979-08-27
W2,506,382.51599999999996,1979-09-03
W2,507,384.8,1979-09-10
W2,508,386.265,1979-09-17
W2,509,380.219,1979-09-24
W2,510,386.994,1979-10-01
W2,511,385.67800000000005,1979-10-08
W2,512,388.019,1979-10-15
W2,513,388.658,1979-10-22
W2,514,388.58099999999996,1979-10-29
W2,515,386.70099999999996,1979-11-05
W2,516,390.42699999999996,1979-11-12
W2,517,391.33099999999996,1979-11-19
W2,518,394.917,1979-11-26
W2,519,393.523,1979-12-03
W2,520,396.14300000000003,1979-12-10
W2,521,395.99800000000016,1979-12-17
W2,522,399.466,1979-12-24
W2,523,403.465,1979-12-31
W2,524,402.13300000000004,1980-01-07
W2,525,399.41,1980-01-14
W2,526,398.663,1980-01-21
W2,527,392.855,1980-01-28
W2,528,394.662,1980-02-04
W2,529,396.213,1980-02-11
W2,530,397.245,1980-02-18
W2,531,397.245,1980-02-25
W2,532,402.06300000000016,1980-03-03
W2,533,399.296,1980-03-10
W2,534,400.58,1980-03-17
W2,535,400.814,1980-03-24
W2,536,401.565,1980-03-31
W2,537,406.05699999999996,1980-04-07
W2,538,406.681,1980-04-14
W2,539,408.19699999999995,1980-04-21
W2,540,406.98800000000006,1980-04-28
W2,541,404.474,1980-05-05
W2,542,406.338,1980-05-12
W2,543,406.466,1980-05-19
W2,544,407.423,1980-05-26
W2,545,409.48,1980-06-02
W2,546,411.592,1980-06-09
W2,547,410.579,1980-06-16
W2,548,411.311,1980-06-23
W2,549,409.816,1980-06-30
W2,550,417.17400000000004,1980-07-07
W2,551,417.397,1980-07-14
W2,552,416.227,1980-07-21
W2,553,411.642,1980-07-28
W2,554,414.889,1980-08-04
W2,555,416.912,1980-08-11
W2,556,414.754,1980-08-18
W2,557,414.782,1980-08-25
W2,558,415.023,1980-09-01
W2,559,418.319,1980-09-08
W2,560,418.49199999999996,1980-09-15
W2,561,415.411,1980-09-22
W2,562,415.173,1980-09-29
W2,563,416.026,1980-10-06
W2,564,419.764,1980-10-13
W2,565,418.894,1980-10-20
W2,566,419.036,1980-10-27
W2,567,419.03,1980-11-03
W2,568,419.38,1980-11-10
W2,569,423.68699999999995,1980-11-17
W2,570,424.85900000000004,1980-11-24
W2,571,424.528,1980-12-01
W2,572,425.847,1980-12-08
W2,573,425.441,1980-12-15
W2,574,427.87300000000016,1980-12-22
W2,575,431.69199999999995,1980-12-29
W2,576,433.505,1981-01-05
W2,577,429.36,1981-01-12
W2,578,428.35400000000004,1981-01-19
W2,579,421.85,1981-01-26
W2,580,419.85900000000004,1981-02-02
W2,581,420.784,1981-02-09
W2,582,422.759,1981-02-16
W2,583,423.722,1981-02-23
W2,584,424.435,1981-03-02
W2,585,425.37699999999995,1981-03-09
W2,586,427.689,1981-03-16
W2,587,426.665,1981-03-23
W2,588,430.10900000000004,1981-03-30
W2,589,430.921,1981-04-06
W2,590,431.434,1981-04-13
W2,591,434.399,1981-04-20
W2,592,436.57599999999996,1981-04-27
W2,593,431.723,1981-05-04
W2,594,434.575,1981-05-11
W2,595,433.61400000000003,1981-05-18
W2,596,434.111,1981-05-25
W2,597,434.787,1981-06-01
W2,598,435.51199999999994,1981-06-08
W2,599,434.91900000000004,1981-06-15
W2,600,434.87300000000016,1981-06-22
W2,601,432.85400000000004,1981-06-29
W2,602,436.324,1981-07-06
W2,603,438.723,1981-07-13
W2,604,437.155,1981-07-20
W2,605,433.017,1981-07-27
W2,606,434.87699999999995,1981-08-03
W2,607,436.01800000000003,1981-08-10
W2,608,436.61699999999996,1981-08-17
W2,609,434.61,1981-08-24
W2,610,434.983,1981-08-31
W2,611,437.03,1981-09-07
W2,612,438.85699999999997,1981-09-14
W2,613,435.486,1981-09-21
W2,614,434.42,1981-09-28
W2,615,434.69699999999995,1981-10-05
W2,616,437.319,1981-10-12
W2,617,438.082,1981-10-19
W2,618,436.23699999999997,1981-10-26
W2,619,435.214,1981-11-02
W2,620,436.12800000000004,1981-11-09
W2,621,437.921,1981-11-16
W2,622,440.249,1981-11-23
W2,623,441.81199999999995,1981-11-30
W2,624,442.606,1981-12-07
W2,625,441.499,1981-12-14
W2,626,444.542,1981-12-21
W2,627,448.22900000000004,1981-12-28
W2,628,453.7,1982-01-04
W2,629,448.208,1982-01-11
W2,630,442.62199999999996,1982-01-18
W2,631,436.897,1982-01-25
W2,632,434.38800000000003,1982-02-01
W2,633,434.194,1982-02-08
W2,634,433.985,1982-02-15
W2,635,435.51599999999996,1982-02-22
W2,636,438.459,1982-03-01
W2,637,438.309,1982-03-08
W2,638,440.444,1982-03-15
W2,639,439.727,1982-03-22
W2,640,441.319,1982-03-29
W2,641,441.717,1982-04-05
W2,642,444.00699999999995,1982-04-12
W2,643,444.19199999999995,1982-04-19
W2,644,445.366,1982-04-26
W2,645,438.06,1982-05-03
W2,646,443.027,1982-05-10
W2,647,441.44300000000004,1982-05-17
W2,648,443.664,1982-05-24
W2,649,443.061,1982-05-31
W2,650,447.775,1982-06-07
W2,651,443.441,1982-06-14
W2,652,448.45,1982-06-21
W2,653,445.14,1982-06-28
W2,654,450.205,1982-07-05
W2,655,452.004,1982-07-12
W2,656,451.478,1982-07-19
W2,657,445.82800000000003,1982-07-26
W2,658,450.405,1982-08-02
W2,659,450.99699999999996,1982-08-09
W2,660,449.95,1982-08-16
W2,661,450.24800000000016,1982-08-23
W2,662,450.62699999999995,1982-08-30
W2,663,453.517,1982-09-06
W2,664,454.17900000000003,1982-09-13
W2,665,450.855,1982-09-20
W2,666,450.45,1982-09-27
W2,667,449.785,1982-10-04
W2,668,450.833,1982-10-11
W2,669,453.895,1982-10-18
W2,670,452.996,1982-10-25
W2,671,450.51199999999994,1982-11-01
W2,672,453.848,1982-11-08
W2,673,455.61800000000005,1982-11-15
W2,674,457.51099999999997,1982-11-22
W2,675,456.32199999999995,1982-11-29
W2,676,463.781,1982-12-06
W2,677,460.481,1982-12-13
W2,678,463.574,1982-12-20
W2,679,466.214,1982-12-27
W2,680,471.856,1983-01-03
W2,681,467.816,1983-01-10
W2,682,464.57199999999995,1983-01-17
W2,683,458.108,1983-01-24
W2,684,458.51800000000003,1983-01-31
W2,685,457.314,1983-02-07
W2,686,458.405,1983-02-14
W2,687,459.899,1983-02-21
W2,688,461.913,1983-02-28
W2,689,460.52,1983-03-07
W2,690,462.24199999999996,1983-03-14
W2,691,460.64300000000003,1983-03-21
W2,692,462.926,1983-03-28
W2,693,462.85900000000004,1983-04-04
W2,694,466.936,1983-04-11
W2,695,464.784,1983-04-18
W2,696,466.805,1983-04-25
W2,697,462.829,1983-05-02
W2,698,466.62300000000016,1983-05-09
W2,699,465.006,1983-05-16
W2,700,466.675,1983-05-23
W2,701,467.23800000000006,1983-05-30
W2,702,471.515,1983-06-06
W2,703,466.969,1983-06-13
W2,704,470.06699999999995,1983-06-20
W2,705,467.81199999999995,1983-06-27
W2,706,473.142,1983-07-04
W2,707,475.441,1983-07-11
W2,708,475.085,1983-07-18
W2,709,470.56199999999995,1983-07-25
W2,710,471.64,1983-08-01
W2,711,472.283,1983-08-08
W2,712,474.306,1983-08-15
W2,713,473.80400000000003,1983-08-22
W2,714,474.681,1983-08-29
W2,715,477.454,1983-09-05
W2,716,477.168,1983-09-12
W2,717,473.68199999999996,1983-09-19
W2,718,474.772,1983-09-26
W2,719,475.25300000000004,1983-10-03
W2,720,474.721,1983-10-10
W2,721,477.94199999999995,1983-10-17
W2,722,478.603,1983-10-24
W2,723,476.57199999999995,1983-10-31
W2,724,481.286,1983-11-07
W2,725,482.718,1983-11-14
W2,726,484.48400000000004,1983-11-21
W2,727,484.371,1983-11-28
W2,728,491.664,1983-12-05
W2,729,488.994,1983-12-12
W2,730,489.176,1983-12-19
W2,731,495.374,1983-12-26
W2,732,500.259,1984-01-02
W2,733,500.773,1984-01-09
W2,734,491.94199999999995,1984-01-16
W2,735,486.26800000000003,1984-01-23
W2,736,487.425,1984-01-30
W2,737,486.49800000000016,1984-02-06
W2,738,485.115,1984-02-13
W2,739,488.574,1984-02-20
W2,740,490.705,1984-02-27
W2,741,489.75300000000004,1984-03-05
W2,742,491.33099999999996,1984-03-12
W2,743,490.99,1984-03-19
W2,744,490.361,1984-03-26
W2,745,492.435,1984-04-02
W2,746,491.775,1984-04-09
W2,747,494.348,1984-04-16
W2,748,497.04,1984-04-23
W2,749,492.287,1984-04-30
W2,750,493.7,1984-05-07
W2,751,491.536,1984-05-14
W2,752,497.287,1984-05-21
W2,753,495.49300000000005,1984-05-28
W2,754,499.75300000000004,1984-06-04
W2,755,496.029,1984-06-11
W2,756,498.95599999999996,1984-06-18
W2,757,496.171,1984-06-25
W2,758,501.353,1984-07-02
W2,759,502.099,1984-07-09
W2,760,504.91900000000004,1984-07-16
W2,761,500.408,1984-07-23
W2,762,502.425,1984-07-30
W2,763,504.10699999999997,1984-08-06
W2,764,505.80800000000005,1984-08-13
W2,765,503.01199999999994,1984-08-20
W2,766,504.525,1984-08-27
W2,767,506.832,1984-09-03
W2,768,509.195,1984-09-10
W2,769,509.506,1984-09-17
W2,770,507.36,1984-09-24
W2,771,509.30199999999996,1984-10-01
W2,772,510.543,1984-10-08
W2,773,511.51099999999997,1984-10-15
W2,774,513.882,1984-10-22
W2,775,511.24800000000016,1984-10-29
W2,776,516.437,1984-11-05
W2,777,515.305,1984-11-12
W2,778,518.8919999999998,1984-11-19
W2,779,517.827,1984-11-26
W2,780,525.0830000000002,1984-12-03
W2,781,520.309,1984-12-10
W2,782,525.555,1984-12-17
W2,783,527.566,1984-12-24
W2,784,532.612,1984-12-31
W2,785,538.225,1985-01-07
W2,786,524.178,1985-01-14
W2,787,527.913,1985-01-21
W2,788,523.26,1985-01-28
W2,789,522.024,1985-02-04
W2,790,525.643,1985-02-11
W2,791,526.326,1985-02-18
W2,792,527.9159999999998,1985-02-25
W2,793,528.556,1985-03-04
W2,794,530.536,1985-03-11
W2,795,529.433,1985-03-18
W2,796,531.195,1985-03-25
W2,797,532.606,1985-04-01
W2,798,533.441,1985-04-08
W2,799,535.02,1985-04-15
W2,800,534.814,1985-04-22
W2,801,533.9580000000002,1985-04-29
W2,802,540.7080000000002,1985-05-06
W2,803,537.362,1985-05-13
W2,804,541.745,1985-05-20
W2,805,538.361,1985-05-27
W2,806,547.776,1985-06-03
W2,807,542.9680000000002,1985-06-10
W2,808,545.001,1985-06-17
W2,809,540.276,1985-06-24
W2,810,547.559,1985-07-01
W2,811,548.094,1985-07-08
W2,812,550.059,1985-07-15
W2,813,546.6519999999998,1985-07-22
W2,814,549.486,1985-07-29
W2,815,550.005,1985-08-05
W2,816,550.36,1985-08-12
W2,817,550.975,1985-08-19
W2,818,550.515,1985-08-26
W2,819,552.7230000000002,1985-09-02
W2,820,556.9069999999998,1985-09-09
W2,821,556.776,1985-09-16
W2,822,557.351,1985-09-23
W2,823,556.5169999999998,1985-09-30
W2,824,560.639,1985-10-07
W2,825,562.935,1985-10-14
W2,826,565.942,1985-10-21
W2,827,565.438,1985-10-28
W2,828,572.822,1985-11-04
W2,829,574.53,1985-11-11
W2,830,584.001,1985-11-18
W2,831,584.531,1985-11-25
W2,832,595.5790000000002,1985-12-02
W2,833,597.01,1985-12-09
W2,834,605.682,1985-12-16
W2,835,614.366,1985-12-23
W2,836,632.846,1985-12-30
W2,837,642.543,1986-01-06
W2,838,611.066,1986-01-13
W2,839,592.901,1986-01-20
W2,840,584.9830000000002,1986-01-27
W2,841,578.871,1986-02-03
W2,842,577.201,1986-02-10
W2,843,578.903,1986-02-17
W2,844,578.206,1986-02-24
W2,845,578.322,1986-03-03
W2,846,576.053,1986-03-10
W2,847,576.271,1986-03-17
W2,848,577.258,1986-03-24
W2,849,575.569,1986-03-31
W2,850,579.9119999999998,1986-04-07
W2,851,578.175,1986-04-14
W2,852,579.188,1986-04-21
W2,853,577.159,1986-04-28
W2,854,580.538,1986-05-05
W2,855,578.752,1986-05-12
W2,856,580.986,1986-05-19
W2,857,577.585,1986-05-26
W2,858,585.464,1986-06-02
W2,859,582.654,1986-06-09
W2,860,582.274,1986-06-16
W2,861,580.406,1986-06-23
W2,862,581.913,1986-06-30
W2,863,588.012,1986-07-07
W2,864,584.8580000000002,1986-07-14
W2,865,582.936,1986-07-21
W2,866,583.197,1986-07-28
W2,867,583.545,1986-08-04
W2,868,583.125,1986-08-11
W2,869,582.943,1986-08-18
W2,870,583.132,1986-08-25
W2,871,581.553,1986-09-01
W2,872,587.41,1986-09-08
W2,873,584.861,1986-09-15
W2,874,583.1569999999998,1986-09-22
W2,875,580.481,1986-09-29
W2,876,585.445,1986-10-06
W2,877,585.6469999999998,1986-10-13
W2,878,585.97,1986-10-20
W2,879,582.516,1986-10-27
W2,880,586.831,1986-11-03
W2,881,584.377,1986-11-10
W2,882,589.489,1986-11-17
W2,883,589.951,1986-11-24
W2,884,595.545,1986-12-01
W2,885,593.113,1986-12-08
W2,886,593.663,1986-12-15
W2,887,595.605,1986-12-22
W2,888,605.347,1986-12-29
W2,889,610.571,1987-01-05
W2,890,599.5409999999998,1987-01-12
W2,891,597.001,1987-01-19
W2,892,596.263,1987-01-26
W2,893,590.611,1987-02-02
W2,894,593.2919999999998,1987-02-09
W2,895,593.423,1987-02-16
W2,896,598.364,1987-02-23
W2,897,596.2819999999998,1987-03-02
W2,898,598.878,1987-03-09
W2,899,596.217,1987-03-16
W2,900,600.5830000000002,1987-03-23
W2,901,597.725,1987-03-30
W2,902,602.206,1987-04-06
W2,903,600.471,1987-04-13
W2,904,602.764,1987-04-20
W2,905,599.181,1987-04-27
W2,906,606.168,1987-05-04
W2,907,601.856,1987-05-11
W2,908,606.224,1987-05-18
W2,909,604.122,1987-05-25
W2,910,612.087,1987-06-01
W2,911,610.078,1987-06-08
W2,912,606.937,1987-06-15
W2,913,609.487,1987-06-22
W2,914,607.039,1987-06-29
W2,915,615.492,1987-07-06
W2,916,613.974,1987-07-13
W2,917,614.313,1987-07-20
W2,918,617.82,1987-07-27
W2,919,618.4540000000002,1987-08-03
W2,920,619.8330000000002,1987-08-10
W2,921,620.576,1987-08-17
W2,922,622.544,1987-08-24
W2,923,622.994,1987-08-31
W2,924,630.845,1987-09-07
W2,925,642.487,1987-09-14
W2,926,689.709,1987-09-21
W2,927,629.01,1987-09-28
W2,928,632.196,1987-10-05
W2,929,637.581,1987-10-12
W2,930,638.691,1987-10-19
W2,931,625.741,1987-10-26
W2,932,642.03,1987-11-02
W2,933,631.274,1987-11-09
W2,934,638.795,1987-11-16
W2,935,640.877,1987-11-23
W2,936,643.707,1987-11-30
W2,937,644.362,1987-12-07
W2,938,642.222,1987-12-14
W2,939,647.743,1987-12-21
W2,940,657.699,1987-12-28
W2,941,664.66,1988-01-04
W2,942,654.771,1988-01-11
W2,943,651.225,1988-01-18
W2,944,652.8430000000002,1988-01-25
W2,945,646.669,1988-02-01
W2,946,651.856,1988-02-08
W2,947,650.918,1988-02-15
W2,948,659.675,1988-02-22
W2,949,655.409,1988-02-29
W2,950,658.75,1988-03-07
W2,951,656.8760000000002,1988-03-14
W2,952,658.576,1988-03-21
W2,953,658.212,1988-03-28
W2,954,664.206,1988-04-04
W2,955,661.3939999999999,1988-04-11
W2,956,665.2139999999997,1988-04-18
W2,957,660.987,1988-04-25
W2,958,667.375,1988-05-02
W2,959,663.73,1988-05-09
W2,960,667.699,1988-05-16
W2,961,666.015,1988-05-23
W2,962,677.212,1988-05-30
W2,963,672.74,1988-06-06
W2,964,671.6339999999999,1988-06-13
W2,965,671.451,1988-06-20
W2,966,675.295,1988-06-27
W2,967,680.023,1988-07-04
W2,968,680.054,1988-07-11
W2,969,677.8839999999999,1988-07-18
W2,970,679.988,1988-07-25
W2,971,677.0980000000002,1988-08-01
W2,972,679.757,1988-08-08
W2,973,675.7760000000002,1988-08-15
W2,974,681.065,1988-08-22
W2,975,677.0980000000002,1988-08-29
W2,976,687.572,1988-09-05
W2,977,680.4680000000002,1988-09-12
W2,978,679.7239999999998,1988-09-19
W2,979,676.422,1988-09-26
W2,980,682.773,1988-10-03
W2,981,677.7489999999998,1988-10-10
W2,982,684.618,1988-10-17
W2,983,679.8510000000001,1988-10-24
W2,984,684.799,1988-10-31
W2,985,682.283,1988-11-07
W2,986,688.346,1988-11-14
W2,987,688.363,1988-11-21
W2,988,691.587,1988-11-28
W2,989,695.429,1988-12-05
W2,990,693.92,1988-12-12
W2,991,695.409,1988-12-19
W2,992,704.58,1988-12-26
W2,993,708.0,1989-01-02
W2,994,701.9680000000003,1989-01-09
W2,995,697.16,1989-01-16
W2,996,699.444,1989-01-23
W2,997,692.459,1989-01-30
W2,998,698.1519999999997,1989-02-06
W2,999,695.6310000000003,1989-02-13
W2,1000,706.148,1989-02-20
W2,1001,701.25,1989-02-27
W2,1002,706.576,1989-03-06
W2,1003,699.903,1989-03-13
W2,1004,707.955,1989-03-20
W2,1005,702.2719999999997,1989-03-27
W2,1006,710.461,1989-04-03
W2,1007,704.443,1989-04-10
W2,1008,711.778,1989-04-17
W2,1009,707.1439999999999,1989-04-24
W2,1010,713.674,1989-05-01
W2,1011,706.68,1989-05-08
W2,1012,713.808,1989-05-15
W2,1013,711.68,1989-05-22
W2,1014,720.4860000000001,1989-05-29
W2,1015,715.935,1989-06-05
W2,1016,713.1669999999997,1989-06-12
W2,1017,712.482,1989-06-19
W2,1018,715.2339999999997,1989-06-26
W2,1019,717.5930000000003,1989-07-03
W2,1020,718.96,1989-07-10
W2,1021,716.722,1989-07-17
W2,1022,718.33,1989-07-24
W2,1023,714.607,1989-07-31
W2,1024,719.068,1989-08-07
W2,1025,714.153,1989-08-14
W2,1026,728.0139999999999,1989-08-21
W2,1027,718.0319999999997,1989-08-28
W2,1028,727.882,1989-09-04
W2,1029,718.427,1989-09-11
W2,1030,722.221,1989-09-18
W2,1031,716.5989999999997,1989-09-25
